Date,EPV
20160624:0456,19.8
20160624:0556,87.84
20160624:0656,278.22
20160624:0756,477.22
20160624:0856,271.24
20160624:0956,453.27
20160624:1056,498.58
20160624:1156,279.87
20160624:1256,177.69
20160624:1356,126.39
20160624:1456,358.27
20160624:1556,245.56
20160624:1656,140.37
20160624:1756,76.39
20160624:1856,40.88
20160624:1956,3.52
20160624:2056,0
20160624:2156,0
20160624:2256,0
20160624:2356,0
20160625:0056,0
20160625:0156,0
20160625:0256,0
20160625:0356,0
20160625:0456,19.9
20160625:0556,32.78
20160625:0656,123.31
20160625:0756,298.36
20160625:0856,460.99
20160625:0956,212.34
20160625:1056,299.98
20160625:1156,220.12
20160625:1256,619.18
20160625:1356,64.94
20160625:1456,144.95
20160625:1556,12.3
20160625:1656,182.51
20160625:1756,2.47
20160625:1856,34.77
20160625:1956,3.96
20160625:2056,0
20160625:2156,0
20160625:2256,0
20160625:2356,0
20160626:0056,0
20160626:0156,0
20160626:0256,0
20160626:0356,0
20160626:0456,23.77
20160626:0556,61.74
20160626:0656,216.85
20160626:0756,102.82
20160626:0856,145.82
20160626:0956,186.42
20160626:1056,602.57
20160626:1156,511.42
20160626:1256,468.29
20160626:1356,256.28
20160626:1456,216.67
20160626:1556,172.19
20160626:1656,90.52
20160626:1756,8.52
20160626:1856,38.38
20160626:1956,0.42
20160626:2056,0
20160626:2156,0
20160626:2256,0
20160626:2356,0
20160627:0056,0
20160627:0156,0
20160627:0256,0
20160627:0356,0
20160627:0456,19.35
20160627:0556,90.56
20160627:0656,187.42
20160627:0756,385.9
20160627:0856,459.19
20160627:0956,404.69
20160627:1056,617.04
20160627:1156,555.81
20160627:1256,689.64
20160627:1356,576.36
20160627:1456,475.5
20160627:1556,371.23
20160627:1656,148.15
20160627:1756,77.23
20160627:1856,37.58
20160627:1956,3.68
20160627:2056,0
20160627:2156,0
20160627:2256,0
20160627:2356,0
20160628:0056,0
20160628:0156,0
20160628:0256,0
20160628:0356,0
20160628:0456,19.4
20160628:0556,81.67
20160628:0656,274.48
20160628:0756,332.35
20160628:0856,410.72
20160628:0956,507.47
20160628:1056,682.67
20160628:1156,723.76
20160628:1256,456.51
20160628:1356,48.27
20160628:1456,58.14
20160628:1556,39.19
20160628:1656,90.24
20160628:1756,60.03
20160628:1856,7.46
20160628:1956,1.64
20160628:2056,0
20160628:2156,0
20160628:2256,0
20160628:2356,0
20160629:0056,0
20160629:0156,0
20160629:0256,0
20160629:0356,0
20160629:0456,18.91
20160629:0556,82.39
20160629:0656,115.65
20160629:0756,177.26
20160629:0856,38.09
20160629:0956,143.43
20160629:1056,136.49
20160629:1156,179.38
20160629:1256,167.97
20160629:1356,157.47
20160629:1456,105.4
20160629:1556,76.03
20160629:1656,105.28
20160629:1756,37.57
20160629:1856,0
20160629:1956,0
20160629:2056,0
20160629:2156,0
20160629:2256,0
20160629:2356,0
20160630:0056,0
20160630:0156,0
20160630:0256,0
20160630:0356,0
20160630:0456,18.81
20160630:0556,8.3
20160630:0656,129.65
20160630:0756,261.43
20160630:0856,398.01
20160630:0956,548.47
20160630:1056,402.75
20160630:1156,462.23
20160630:1256,430.59
20160630:1356,487.91
20160630:1456,139.13
20160630:1556,52.98
20160630:1656,83.76
20160630:1756,48.84
20160630:1856,0
20160630:1956,2.16
20160630:2056,0
20160630:2156,0
20160630:2256,0
20160630:2356,0
20160701:0056,0
20160701:0156,0
20160701:0256,0
20160701:0356,0
20160701:0456,21.11
20160701:0556,86.81
20160701:0656,128.61
20160701:0756,260.53
20160701:0856,306.46
20160701:0956,338.42
20160701:1056,213
20160701:1156,250.59
20160701:1256,659.54
20160701:1356,419.92
20160701:1456,211.13
20160701:1556,201.66
20160701:1656,196.01
20160701:1756,54.56
20160701:1856,28.24
20160701:1956,3.79
20160701:2056,0
20160701:2156,0
20160701:2256,0
20160701:2356,0
20160702:0056,0
20160702:0156,0
20160702:0256,0
20160702:0356,0
20160702:0456,18.79
20160702:0556,80.58
20160702:0656,281.05
20160702:0756,481.15
20160702:0856,647.01
20160702:0956,628.08
20160702:1056,179.72
20160702:1156,508.38
20160702:1256,432.63
20160702:1356,720.25
20160702:1456,218.96
20160702:1556,272.34
20160702:1656,191.15
20160702:1756,91
20160702:1856,27.93
20160702:1956,3.62
20160702:2056,0
20160702:2156,0
20160702:2256,0
20160702:2356,0
20160703:0056,0
20160703:0156,0
20160703:0256,0
20160703:0356,0
20160703:0456,18.31
20160703:0556,78.81
20160703:0656,274.7
20160703:0756,423.19
20160703:0856,435.58
20160703:0956,688.76
20160703:1056,439.92
20160703:1156,311.22
20160703:1256,400.4
20160703:1356,544.02
20160703:1456,213.68
20160703:1556,365.8
20160703:1656,189.01
20160703:1756,75.47
20160703:1856,33.82
20160703:1956,3.42
20160703:2056,0
20160703:2156,0
20160703:2256,0
20160703:2356,0
20160704:0056,0
20160704:0156,0
20160704:0256,0
20160704:0356,0
20160704:0456,17.9
20160704:0556,77.31
20160704:0656,269.43
20160704:0756,460.23
20160704:0856,421.29
20160704:0956,461.47
20160704:1056,347.63
20160704:1156,307.93
20160704:1256,179.44
20160704:1356,152.27
20160704:1456,241.91
20160704:1556,216.02
20160704:1656,97.81
20160704:1756,85.27
20160704:1856,21.25
20160704:1956,3.05
20160704:2056,0
20160704:2156,0
20160704:2256,0
20160704:2356,0
20160705:0056,0
20160705:0156,0
20160705:0256,0
20160705:0356,0
20160705:0456,14.02
20160705:0556,77.3
20160705:0656,150.43
20160705:0756,114.39
20160705:0856,147.26
20160705:0956,262.44
20160705:1056,771.3
20160705:1156,616.84
20160705:1256,651.97
20160705:1356,526.03
20160705:1456,554
20160705:1556,321.51
20160705:1656,188.15
20160705:1756,76.71
20160705:1856,27.1
20160705:1956,3.07
20160705:2056,0
20160705:2156,0
20160705:2256,0
20160705:2356,0
20160706:0056,0
20160706:0156,0
20160706:0256,0
20160706:0356,0
20160706:0456,20.85
20160706:0556,85.28
20160706:0656,166.65
20160706:0756,242.38
20160706:0856,530.2
20160706:0956,541.42
20160706:1056,771.22
20160706:1156,641.19
20160706:1256,514.35
20160706:1356,449.62
20160706:1456,434.21
20160706:1556,312.63
20160706:1656,138.68
20160706:1756,43.27
20160706:1856,3.03
20160706:1956,0.66
20160706:2056,0
20160706:2156,0
20160706:2256,0
20160706:2356,0
20160707:0056,0
20160707:0156,0
20160707:0256,0
20160707:0356,0
20160707:0456,6.14
20160707:0556,59.58
20160707:0656,153.78
20160707:0756,200.49
20160707:0856,413.49
20160707:0956,564.53
20160707:1056,507.42
20160707:1156,642.04
20160707:1256,421.99
20160707:1356,446.22
20160707:1456,223.04
20160707:1556,203.54
20160707:1656,112.35
20160707:1756,34.71
20160707:1856,11.49
20160707:1956,1.07
20160707:2056,0
20160707:2156,0
20160707:2256,0
20160707:2356,0
20160708:0056,0
20160708:0156,0
20160708:0256,0
20160708:0356,0
20160708:0456,5.3
20160708:0556,64.01
20160708:0656,94.17
20160708:0756,184.93
20160708:0856,172.91
20160708:0956,300.32
20160708:1056,408.11
20160708:1156,576.57
20160708:1256,199.36
20160708:1356,117.16
20160708:1456,212.65
20160708:1556,360.72
20160708:1656,186.82
20160708:1756,33.88
20160708:1856,31.24
20160708:1956,2.17
20160708:2056,0
20160708:2156,0
20160708:2256,0
20160708:2356,0
20160709:0056,0
20160709:0156,0
20160709:0256,0
20160709:0356,0
20160709:0456,0
20160709:0556,43.36
20160709:0656,74.63
20160709:0756,234.66
20160709:0856,255.78
20160709:0956,248.83
20160709:1056,306.21
20160709:1156,221.74
20160709:1256,296.37
20160709:1356,383.11
20160709:1456,167.42
20160709:1556,145.82
20160709:1656,83.65
20160709:1756,70.02
20160709:1856,0
20160709:1956,0.37
20160709:2056,0
20160709:2156,0
20160709:2256,0
20160709:2356,0
20160710:0056,0
20160710:0156,0
20160710:0256,0
20160710:0356,0
20160710:0456,13.19
20160710:0556,69.04
20160710:0656,148.25
20160710:0756,38.44
20160710:0856,200.43
20160710:0956,88.96
20160710:1056,249.76
20160710:1156,623.91
20160710:1256,521.94
20160710:1356,515.25
20160710:1456,350.15
20160710:1556,347.64
20160710:1656,30.47
20160710:1756,37.87
20160710:1856,33.86
20160710:1956,1.9
20160710:2056,0
20160710:2156,0
20160710:2256,0
20160710:2356,0
20160711:0056,0
20160711:0156,0
20160711:0256,0
20160711:0356,0
20160711:0456,16.09
20160711:0556,70.68
20160711:0656,114.12
20160711:0756,176.44
20160711:0856,197.92
20160711:0956,434.68
20160711:1056,348.18
20160711:1156,560.17
20160711:1256,794.42
20160711:1356,450.63
20160711:1456,519.08
20160711:1556,392.45
20160711:1656,168.96
20160711:1756,43.15
20160711:1856,35.12
20160711:1956,0
20160711:2056,0
20160711:2156,0
20160711:2256,0
20160711:2356,0
20160712:0056,0
20160712:0156,0
20160712:0256,0
20160712:0356,0
20160712:0456,14.88
20160712:0556,78.6
20160712:0656,124.46
20160712:0756,114.61
20160712:0856,245.32
20160712:0956,82.34
20160712:1056,388.29
20160712:1156,200.23
20160712:1256,277.79
20160712:1356,391.39
20160712:1456,542.25
20160712:1556,203.48
20160712:1656,193.87
20160712:1756,43.31
20160712:1856,34.06
20160712:1956,1.14
20160712:2056,0
20160712:2156,0
20160712:2256,0
20160712:2356,0
20160713:0056,0
20160713:0156,0
20160713:0256,0
20160713:0356,0
20160713:0456,10.51
20160713:0556,53.47
20160713:0656,266.48
20160713:0756,464.1
20160713:0856,147.51
20160713:0956,525.69
20160713:1056,345.47
20160713:1156,475.64
20160713:1256,434.29
20160713:1356,36.98
20160713:1456,76.14
20160713:1556,119.77
20160713:1656,196.45
20160713:1756,85.51
20160713:1856,22.69
20160713:1956,0
20160713:2056,0
20160713:2156,0
20160713:2256,0
20160713:2356,0
20160714:0056,0
20160714:0156,0
20160714:0256,0
20160714:0356,0
20160714:0456,14.27
20160714:0556,70.18
20160714:0656,265.28
20160714:0756,467.99
20160714:0856,630.74
20160714:0956,466.44
20160714:1056,625.5
20160714:1156,818.77
20160714:1256,596.06
20160714:1356,591.21
20160714:1456,450.18
20160714:1556,258.15
20160714:1656,180.26
20160714:1756,73.08
20160714:1856,34.23
20160714:1956,0.98
20160714:2056,0
20160714:2156,0
20160714:2256,0
20160714:2356,0
20160715:0056,0
20160715:0156,0
20160715:0256,0
20160715:0356,0
20160715:0456,11.58
20160715:0556,43.34
20160715:0656,213.03
20160715:0756,237.51
20160715:0856,538.29
20160715:0956,253.54
20160715:1056,174.09
20160715:1156,220.38
20160715:1256,168.23
20160715:1356,121.55
20160715:1456,119.11
20160715:1556,95.12
20160715:1656,150.32
20160715:1756,70.35
20160715:1856,2.57
20160715:1956,0.7
20160715:2056,0
20160715:2156,0
20160715:2256,0
20160715:2356,0
20160716:0056,0
20160716:0156,0
20160716:0256,0
20160716:0356,0
20160716:0456,12.48
20160716:0556,55.71
20160716:0656,173.82
20160716:0756,208.96
20160716:0856,288.48
20160716:0956,390.33
20160716:1056,749.95
20160716:1156,602.28
20160716:1256,584.93
20160716:1356,358.69
20160716:1456,385.45
20160716:1556,370.96
20160716:1656,144.24
20160716:1756,80.58
20160716:1856,30.91
20160716:1956,0.14
20160716:2056,0
20160716:2156,0
20160716:2256,0
20160716:2356,0
20160717:0056,0
20160717:0156,0
20160717:0256,0
20160717:0356,0
20160717:0456,11.81
20160717:0556,61.55
20160717:0656,125.7
20160717:0756,183.75
20160717:0856,275.33
20160717:0956,421.37
20160717:1056,595.66
20160717:1156,283.04
20160717:1256,754.98
20160717:1356,668.07
20160717:1456,539.97
20160717:1556,371.52
20160717:1656,179.81
20160717:1756,32.71
20160717:1856,23.05
20160717:1956,0
20160717:2056,0
20160717:2156,0
20160717:2256,0
20160717:2356,0
20160718:0056,0
20160718:0156,0
20160718:0256,0
20160718:0356,0
20160718:0456,2.48
20160718:0556,15.37
20160718:0656,83.21
20160718:0756,177.68
20160718:0856,487.33
20160718:0956,661.96
20160718:1056,727.85
20160718:1156,490.78
20160718:1256,706.83
20160718:1356,633.9
20160718:1456,519.73
20160718:1556,363.1
20160718:1656,175.86
20160718:1756,32.21
20160718:1856,22.46
20160718:1956,0
20160718:2056,0
20160718:2156,0
20160718:2256,0
20160718:2356,0
20160719:0056,0
20160719:0156,0
20160719:0256,0
20160719:0356,0
20160719:0456,11.23
20160719:0556,62.8
20160719:0656,246.49
20160719:0756,433.88
20160719:0856,586.77
20160719:0956,693.94
20160719:1056,750.17
20160719:1156,765.12
20160719:1256,731.78
20160719:1356,654.9
20160719:1456,531.26
20160719:1556,366.08
20160719:1656,175.06
20160719:1756,31.62
20160719:1856,21.83
20160719:1956,0
20160719:2056,0
20160719:2156,0
20160719:2256,0
20160719:2356,0
20160720:0056,0
20160720:0156,0
20160720:0256,0
20160720:0356,0
20160720:0456,7.73
20160720:0556,62.63
20160720:0656,157.39
20160720:0756,271.4
20160720:0856,190.9
20160720:0956,359.71
20160720:1056,761.6
20160720:1156,490.09
20160720:1256,742.11
20160720:1356,667.13
20160720:1456,541.13
20160720:1556,372.97
20160720:1656,179.02
20160720:1756,32.13
20160720:1856,22.15
20160720:1956,0
20160720:2056,0
20160720:2156,0
20160720:2256,0
20160720:2356,0
20160721:0056,0
20160721:0156,0
20160721:0256,0
20160721:0356,0
20160721:0456,0
20160721:0556,65.24
20160721:0656,244.02
20160721:0756,434.21
20160721:0856,545.15
20160721:0956,565.77
20160721:1056,758.8
20160721:1156,612.82
20160721:1256,367.93
20160721:1356,283.59
20160721:1456,226.36
20160721:1556,207.78
20160721:1656,89.3
20160721:1756,70.32
20160721:1856,2.92
20160721:1956,0
20160721:2056,0
20160721:2156,0
20160721:2256,0
20160721:2356,0
20160722:0056,0
20160722:0156,0
20160722:0256,0
20160722:0356,0
20160722:0456,10
20160722:0556,55.21
20160722:0656,185.55
20160722:0756,119.46
20160722:0856,480.41
20160722:0956,471.59
20160722:1056,524.73
20160722:1156,562.88
20160722:1256,571.15
20160722:1356,475.06
20160722:1456,316.67
20160722:1556,109.99
20160722:1656,130.4
20160722:1756,77.38
20160722:1856,21.28
20160722:1956,0
20160722:2056,0
20160722:2156,0
20160722:2256,0
20160722:2356,0
20160723:0056,0
20160723:0156,0
20160723:0256,0
20160723:0356,0
20160723:0456,9.24
20160723:0556,59.97
20160723:0656,242.3
20160723:0756,430.23
20160723:0856,581.66
20160723:0956,687.33
20160723:1056,453.11
20160723:1156,428.77
20160723:1256,471.15
20160723:1356,265.08
20160723:1456,276.08
20160723:1556,294.28
20160723:1656,169.81
20160723:1756,31.77
20160723:1856,27
20160723:1956,0
20160723:2056,0
20160723:2156,0
20160723:2256,0
20160723:2356,0
20160724:0056,0
20160724:0156,0
20160724:0256,0
20160724:0356,0
20160724:0456,8.61
20160724:0556,18.18
20160724:0656,55.07
20160724:0756,255.09
20160724:0856,431.58
20160724:0956,551.79
20160724:1056,74.7
20160724:1156,399.84
20160724:1256,414.24
20160724:1356,120.47
20160724:1456,231.74
20160724:1556,194.37
20160724:1656,111.32
20160724:1756,43.29
20160724:1856,0
20160724:1956,0
20160724:2056,0
20160724:2156,0
20160724:2256,0
20160724:2356,0
20160725:0056,0
20160725:0156,0
20160725:0256,0
20160725:0356,0
20160725:0456,8.28
20160725:0556,65.41
20160725:0656,191.51
20160725:0756,379.68
20160725:0856,554.03
20160725:0956,581.98
20160725:1056,674.86
20160725:1156,529.41
20160725:1256,352.38
20160725:1356,456.04
20160725:1456,367.33
20160725:1556,202.04
20160725:1656,129.91
20160725:1756,54.32
20160725:1856,19.44
20160725:1956,0
20160725:2056,0
20160725:2156,0
20160725:2256,0
20160725:2356,0
20160726:0056,0
20160726:0156,0
20160726:0256,0
20160726:0356,0
20160726:0456,6.59
20160726:0556,55.79
20160726:0656,121.4
20160726:0756,264.14
20160726:0856,467.65
20160726:0956,497.76
20160726:1056,414.96
20160726:1156,253.76
20160726:1256,314.4
20160726:1356,222.48
20160726:1456,184.15
20160726:1556,203.35
20160726:1656,150.74
20160726:1756,40.27
20160726:1856,12.55
20160726:1956,0
20160726:2056,0
20160726:2156,0
20160726:2256,0
20160726:2356,0
20160727:0056,0
20160727:0156,0
20160727:0256,0
20160727:0356,0
20160727:0456,6.57
20160727:0556,13.66
20160727:0656,76.51
20160727:0756,85.64
20160727:0856,141.13
20160727:0956,249.48
20160727:1056,236.83
20160727:1156,242.12
20160727:1256,778.05
20160727:1356,553.51
20160727:1456,171.09
20160727:1556,280.95
20160727:1656,179.23
20160727:1756,69.76
20160727:1856,23.54
20160727:1956,0
20160727:2056,0
20160727:2156,0
20160727:2256,0
20160727:2356,0
20160728:0056,0
20160728:0156,0
20160728:0256,0
20160728:0356,0
20160728:0456,3.91
20160728:0556,23.61
20160728:0656,138.93
20160728:0756,387.82
20160728:0856,397.79
20160728:0956,415.8
20160728:1056,436.97
20160728:1156,169.83
20160728:1256,476.59
20160728:1356,145.78
20160728:1456,310.07
20160728:1556,59.87
20160728:1656,90.04
20160728:1756,31.01
20160728:1856,22.74
20160728:1956,0
20160728:2056,0
20160728:2156,0
20160728:2256,0
20160728:2356,0
20160729:0056,0
20160729:0156,0
20160729:0256,0
20160729:0356,0
20160729:0456,0
20160729:0556,9.57
20160729:0656,97.09
20160729:0756,121.74
20160729:0856,155.35
20160729:0956,264.71
20160729:1056,118.34
20160729:1156,224.77
20160729:1256,404.52
20160729:1356,398.86
20160729:1456,380.33
20160729:1556,142.28
20160729:1656,160.41
20160729:1756,65.56
20160729:1856,19.51
20160729:1956,0
20160729:2056,0
20160729:2156,0
20160729:2256,0
20160729:2356,0
20160730:0056,0
20160730:0156,0
20160730:0256,0
20160730:0356,0
20160730:0456,0
20160730:0556,48.28
20160730:0656,79.64
20160730:0756,85.17
20160730:0856,162.11
20160730:0956,208.73
20160730:1056,677.52
20160730:1156,535.53
20160730:1256,242.94
20160730:1356,299.28
20160730:1456,356.48
20160730:1556,360
20160730:1656,175.69
20160730:1756,61.77
20160730:1856,17.83
20160730:1956,0
20160730:2056,0
20160730:2156,0
20160730:2256,0
20160730:2356,0
20160731:0056,0
20160731:0156,0
20160731:0256,0
20160731:0356,0
20160731:0456,3.9
20160731:0556,58.45
20160731:0656,244
20160731:0756,438.4
20160731:0856,496.82
20160731:0956,339.35
20160731:1056,400.3
20160731:1156,202.36
20160731:1256,299.14
20160731:1356,331.57
20160731:1456,412.19
20160731:1556,339.28
20160731:1656,169.77
20160731:1756,61.56
20160731:1856,14.86
20160731:1956,0
20160731:2056,0
20160731:2156,0
20160731:2256,0
20160731:2356,0
20160801:0056,0
20160801:0156,0
20160801:0256,0
20160801:0356,0
20160801:0456,0.3
20160801:0556,23.2
20160801:0656,46.99
20160801:0756,121.45
20160801:0856,176.33
20160801:0956,223.69
20160801:1056,206.42
20160801:1156,208.97
20160801:1256,227.03
20160801:1356,146.31
20160801:1456,149.96
20160801:1556,122.24
20160801:1656,66.11
20160801:1756,3.54
20160801:1856,1.65
20160801:1956,0
20160801:2056,0
20160801:2156,0
20160801:2256,0
20160801:2356,0
20160802:0056,0
20160802:0156,0
20160802:0256,0
20160802:0356,0
20160802:0456,1.89
20160802:0556,9.53
20160802:0656,22.93
20160802:0756,93.58
20160802:0856,115.26
20160802:0956,156.03
20160802:1056,140.65
20160802:1156,225.2
20160802:1256,192.51
20160802:1356,150.8
20160802:1456,267.29
20160802:1556,202.26
20160802:1656,82.6
20160802:1756,0.97
20160802:1856,18.14
20160802:1956,0
20160802:2056,0
20160802:2156,0
20160802:2256,0
20160802:2356,0
20160803:0056,0
20160803:0156,0
20160803:0256,0
20160803:0356,0
20160803:0456,2.46
20160803:0556,45.8
20160803:0656,178.81
20160803:0756,331.57
20160803:0856,327.09
20160803:0956,461.61
20160803:1056,638.44
20160803:1156,243.19
20160803:1256,503.96
20160803:1356,689.31
20160803:1456,250.43
20160803:1556,169.16
20160803:1656,175.61
20160803:1756,68.05
20160803:1856,15.73
20160803:1956,0
20160803:2056,0
20160803:2156,0
20160803:2256,0
20160803:2356,0
20160804:0056,0
20160804:0156,0
20160804:0256,0
20160804:0356,0
20160804:0456,2.3
20160804:0556,51.37
20160804:0656,104.66
20160804:0756,151.08
20160804:0856,348.47
20160804:0956,426.22
20160804:1056,175.41
20160804:1156,269.46
20160804:1256,241.59
20160804:1356,188.92
20160804:1456,367.71
20160804:1556,202.07
20160804:1656,157.71
20160804:1756,55.06
20160804:1856,15.95
20160804:1956,0
20160804:2056,0
20160804:2156,0
20160804:2256,0
20160804:2356,0
20160805:0056,0
20160805:0156,0
20160805:0256,0
20160805:0356,0
20160805:0456,0
20160805:0556,50.23
20160805:0656,215.1
20160805:0756,439.92
20160805:0856,573.15
20160805:0956,581.24
20160805:1056,660.07
20160805:1156,670.56
20160805:1256,662.93
20160805:1356,345.46
20160805:1456,340
20160805:1556,204.25
20160805:1656,131.8
20160805:1756,28.45
20160805:1856,14.04
20160805:1956,0
20160805:2056,0
20160805:2156,0
20160805:2256,0
20160805:2356,0
20160806:0056,0
20160806:0156,0
20160806:0256,0
20160806:0356,0
20160806:0456,1.16
20160806:0556,49.52
20160806:0656,232.03
20160806:0756,431.56
20160806:0856,592.93
20160806:0956,705.8
20160806:1056,764.88
20160806:1156,780.39
20160806:1256,731.81
20160806:1356,665.32
20160806:1456,536.63
20160806:1556,364
20160806:1656,164.56
20160806:1756,27.81
20160806:1856,12.99
20160806:1956,0
20160806:2056,0
20160806:2156,0
20160806:2256,0
20160806:2356,0
20160807:0056,0
20160807:0156,0
20160807:0256,0
20160807:0356,0
20160807:0456,0.63
20160807:0556,26.45
20160807:0656,44.08
20160807:0756,122.08
20160807:0856,189.94
20160807:0956,302.34
20160807:1056,580.63
20160807:1156,830.02
20160807:1256,791.87
20160807:1356,705.31
20160807:1456,566.71
20160807:1556,383.3
20160807:1656,169.88
20160807:1756,27.64
20160807:1856,12.84
20160807:1956,0
20160807:2056,0
20160807:2156,0
20160807:2256,0
20160807:2356,0
20160808:0056,0
20160808:0156,0
20160808:0256,0
20160808:0356,0
20160808:0456,0.27
20160808:0556,49.62
20160808:0656,155.13
20160808:0756,280.82
20160808:0856,327.35
20160808:0956,362.02
20160808:1056,681.17
20160808:1156,679.71
20160808:1256,611.45
20160808:1356,539.36
20160808:1456,236.17
20160808:1556,361.24
20160808:1656,77.56
20160808:1756,38.65
20160808:1856,9.49
20160808:1956,0
20160808:2056,0
20160808:2156,0
20160808:2256,0
20160808:2356,0
20160809:0056,0
20160809:0156,0
20160809:0256,0
20160809:0356,0
20160809:0456,0
20160809:0556,49.58
20160809:0656,241.22
20160809:0756,450.56
20160809:0856,622.38
20160809:0956,744.84
20160809:1056,809.28
20160809:1156,528.24
20160809:1256,313.68
20160809:1356,157.28
20160809:1456,402.31
20160809:1556,290.69
20160809:1656,81.99
20160809:1756,28.56
20160809:1856,11.91
20160809:1956,0
20160809:2056,0
20160809:2156,0
20160809:2256,0
20160809:2356,0
20160810:0056,0
20160810:0156,0
20160810:0256,0
20160810:0356,0
20160810:0456,0
20160810:0556,38.88
20160810:0656,112.18
20160810:0756,184.57
20160810:0856,339.73
20160810:0956,391.69
20160810:1056,476.44
20160810:1156,228.69
20160810:1256,355.06
20160810:1356,471.2
20160810:1456,404.79
20160810:1556,193.52
20160810:1656,156.41
20160810:1756,42.22
20160810:1856,0
20160810:1956,0
20160810:2056,0
20160810:2156,0
20160810:2256,0
20160810:2356,0
20160811:0056,0
20160811:0156,0
20160811:0256,0
20160811:0356,0
20160811:0456,0
20160811:0556,45.16
20160811:0656,64.22
20160811:0756,173.42
20160811:0856,469.04
20160811:0956,469.04
20160811:1056,542.48
20160811:1156,790.51
20160811:1256,565.42
20160811:1356,252.44
20160811:1456,249.57
20160811:1556,147.27
20160811:1656,115.53
20160811:1756,24.63
20160811:1856,8.95
20160811:1956,0
20160811:2056,0
20160811:2156,0
20160811:2256,0
20160811:2356,0
20160812:0056,0
20160812:0156,0
20160812:0256,0
20160812:0356,0
20160812:0456,0
20160812:0556,44.82
20160812:0656,227.77
20160812:0756,156.76
20160812:0856,611.1
20160812:0956,734.12
20160812:1056,802.29
20160812:1156,819.04
20160812:1256,781.32
20160812:1356,686.12
20160812:1456,546.61
20160812:1556,364.32
20160812:1656,158.45
20160812:1756,52.89
20160812:1856,8.53
20160812:1956,0
20160812:2056,0
20160812:2156,0
20160812:2256,0
20160812:2356,0
20160813:0056,0
20160813:0156,0
20160813:0256,0
20160813:0356,0
20160813:0456,0
20160813:0556,37.32
20160813:0656,89.55
20160813:0756,161.72
20160813:0856,241.37
20160813:0956,317.84
20160813:1056,322.06
20160813:1156,745.27
20160813:1256,530.03
20160813:1356,582.02
20160813:1456,370.94
20160813:1556,290.51
20160813:1656,150.14
20160813:1756,42.15
20160813:1856,7.47
20160813:1956,0
20160813:2056,0
20160813:2156,0
20160813:2256,0
20160813:2356,0
20160814:0056,0
20160814:0156,0
20160814:0256,0
20160814:0356,0
20160814:0456,0
20160814:0556,43.8
20160814:0656,110.31
20160814:0756,241.75
20160814:0856,191.13
20160814:0956,204.3
20160814:1056,253.53
20160814:1156,254.01
20160814:1256,207.18
20160814:1356,239.81
20160814:1456,234.55
20160814:1556,212.54
20160814:1656,154.81
20160814:1756,32.41
20160814:1856,6.88
20160814:1956,0
20160814:2056,0
20160814:2156,0
20160814:2256,0
20160814:2356,0
20160815:0056,0
20160815:0156,0
20160815:0256,0
20160815:0356,0
20160815:0456,0
20160815:0556,43.15
20160815:0656,227.94
20160815:0756,431.99
20160815:0856,472
20160815:0956,715.05
20160815:1056,782.61
20160815:1156,797.59
20160815:1256,760.67
20160815:1356,674.09
20160815:1456,538.57
20160815:1556,359.29
20160815:1656,155.43
20160815:1756,32.19
20160815:1856,6.17
20160815:1956,0
20160815:2056,0
20160815:2156,0
20160815:2256,0
20160815:2356,0
20160816:0056,0
20160816:0156,0
20160816:0256,0
20160816:0356,0
20160816:0456,0
20160816:0556,43.04
20160816:0656,201.72
20160816:0756,438.71
20160816:0856,554.52
20160816:0956,583.44
20160816:1056,752.47
20160816:1156,741.14
20160816:1256,695.51
20160816:1356,546.61
20160816:1456,499.64
20160816:1556,353.29
20160816:1656,151.6
20160816:1756,31.38
20160816:1856,5.23
20160816:1956,0
20160816:2056,0
20160816:2156,0
20160816:2256,0
20160816:2356,0
20160817:0056,0
20160817:0156,0
20160817:0256,0
20160817:0356,0
20160817:0456,0
20160817:0556,42.41
20160817:0656,104.21
20160817:0756,291.07
20160817:0856,603.48
20160817:0956,373.78
20160817:1056,588.95
20160817:1156,790.8
20160817:1256,750.31
20160817:1356,662.74
20160817:1456,529.01
20160817:1556,351.62
20160817:1656,149.13
20160817:1756,38.27
20160817:1856,0
20160817:1956,0
20160817:2056,0
20160817:2156,0
20160817:2256,0
20160817:2356,0
20160818:0056,0
20160818:0156,0
20160818:0256,0
20160818:0356,0
20160818:0456,0
20160818:0556,38.71
20160818:0656,202.2
20160818:0756,166.43
20160818:0856,97.87
20160818:0956,144.52
20160818:1056,274.25
20160818:1156,723.11
20160818:1256,732.77
20160818:1356,603.42
20160818:1456,351.2
20160818:1556,90.11
20160818:1656,106.66
20160818:1756,34.71
20160818:1856,3.32
20160818:1956,0
20160818:2056,0
20160818:2156,0
20160818:2256,0
20160818:2356,0
20160819:0056,0
20160819:0156,0
20160819:0256,0
20160819:0356,0
20160819:0456,0
20160819:0556,0
20160819:0656,41.02
20160819:0756,5.4
20160819:0856,13.79
20160819:0956,97.37
20160819:1056,143.65
20160819:1156,204.01
20160819:1256,133.41
20160819:1356,135.84
20160819:1456,68.21
20160819:1556,165.45
20160819:1656,132.39
20160819:1756,30
20160819:1856,2.69
20160819:1956,0
20160819:2056,0
20160819:2156,0
20160819:2256,0
20160819:2356,0
20160820:0056,0
20160820:0156,0
20160820:0256,0
