,Power (kW)
264,0.45283103089630483
265,0.45283103089630483
266,0.43137536657400666
267,0.4099197022517086
268,0.3992118890905595
269,0.4206675534128577
270,0.4312952915740067
271,0.49566228454090133
272,0.3938830583135411
273,0.5440727085696283
274,0.710410694342268
275,0.6725941908257154
276,0.6659711078257153
277,0.6652432756645663
278,0.6424285801811191
279,0.5945172515365229
280,0.6057943818919265
281,0.5893387175696283
282,0.5677091724084792
283,0.4890700116027337
284,0.47115222079698843
285,0.5691265055077958
286,0.47825193089630486
287,0.4274292736071123
288,0.4391855563179196
289,0.3755463955121743
290,0.323746736028727
291,0.2972910717064289
292,0.30172774054527973
293,0.3009999083841307
294,0.2859450753841307
295,0.26521724322298157
296,0.27051334622298157
297,0.2512411783841307
298,0.3219470765452797
299,0.3734027408675779
300,0.4922562969956215
301,0.5440789542848141
302,0.4845941343797522
303,0.6026002881523921
304,0.5918924749912429
305,0.5382533141854975
306,0.48487439637975216
307,0.463418732057454
308,0.45277097489630486
309,0.4420431427351558
310,0.43132531957400666
311,0.43132531957400666
312,0.45283103089630483
313,0.45283103089630483
314,0.43137536657400666
315,0.4099197022517086
316,0.3992118890905595
317,0.4206675534128577
318,0.4312952915740067
319,0.49566228454090133
320,0.3938830583135411
321,0.5440727085696283
322,0.710410694342268
323,0.6725941908257154
324,0.6659711078257153
325,0.6652432756645663
326,0.6424285801811191
327,0.5945172515365229
328,0.6057943818919265
329,0.5893387175696283
330,0.5677091724084792
331,0.4890700116027337
332,0.47115222079698843
333,0.5691265055077958
334,0.47825193089630486
335,0.4274292736071123
336,0.4391855563179196
337,0.3755463955121743
338,0.323746736028727
339,0.2972910717064289
340,0.30172774054527973
341,0.3009999083841307
342,0.2859450753841307
343,0.26521724322298157
344,0.27051334622298157
345,0.2512411783841307
346,0.3219470765452797
347,0.3734027408675779
348,0.4922562969956215
349,0.5440789542848141
350,0.4845941343797522
351,0.6026002881523921
352,0.5918924749912429
353,0.5382533141854975
354,0.48487439637975216
355,0.463418732057454
356,0.45277097489630486
357,0.4420431427351558
358,0.43132531957400666
359,0.43132531957400666
360,0.45283103089630483
361,0.45283103089630483
362,0.43137536657400666
363,0.4099197022517086
364,0.3992118890905595
365,0.4206675534128577
366,0.4312952915740067
367,0.49566228454090133
368,0.3938830583135411
369,0.5440727085696283
370,0.710410694342268
371,0.6725941908257154
372,0.6659711078257153
373,0.6652432756645663
374,0.6424285801811191
375,0.5945172515365229
376,0.6057943818919265
377,0.5893387175696283
378,0.5677091724084792
379,0.4890700116027337
380,0.47115222079698843
381,0.5691265055077958
382,0.47825193089630486
383,0.4274292736071123
384,0.5035525492848142
385,0.4184577241567705
386,0.35593023251217426
387,0.318746736028727
388,0.3124555727064289
389,0.31172774054527974
390,0.2859450753841307
391,0.2759450753841307
392,0.2812411783841307
393,0.2512411783841307
394,0.3219470765452797
395,0.3626749087064289
396,0.44934496835102516
397,0.4689841291567705
398,0.34513231628481417
399,0.4202271414128577
400,0.47388632121860313
401,0.5275254820243485
402,0.5385135571854975
403,0.5385135571854975
404,0.5385936321854976
405,0.5385936321854976
406,0.5278758090243485
407,0.5278758090243485
408,0.5601093525077957
409,0.5601093525077957
410,0.5493815203466466
411,0.5064701917020503
412,0.4850345463797522
413,0.4957623785409013
414,0.49566228454090133
415,0.5278457810243485
416,0.38315522615239206
417,0.4904335477638828
418,0.6460437013753736
419,0.640410694342268
420,0.633787611342268
421,0.6545154435034173
422,0.653156412342268
423,0.5945172515365229
424,0.6057943818919265
425,0.5464273889250318
426,0.5247978437638828
427,0.4568865151192865
428,0.4389687243135411
429,0.5691265055077958
430,0.5104354273797522
431,0.48106843441285774
432,0.5250082136071123
433,0.4399133884790687
434,0.3773858968344724
435,0.34020240035102517
436,0.333911237028727
437,0.3224555727064289
438,0.29667290754527975
439,0.2759450753841307
440,0.2812411783841307
441,0.2512411783841307
442,0.3112192443841307
443,0.35194707654527974
444,0.4171614718675779
445,0.4153449683510252
446,0.25930965899562153
447,0.3344044841236651
448,0.39879149609055947
449,0.4953419855409013
450,0.5492413893466466
451,0.5921527179912429
452,0.6565997859581374
453,0.6780554502804355
454,0.7102489557638828
455,0.7209767879250318
456,0.7532103314084792
457,0.7532103314084792
458,0.7210268349250318
459,0.6566598419581374
460,0.6030407001523921
461,0.6030407001523921
462,0.6136684383135411
463,0.6243962704746903
464,0.4797057156027337
465,0.5548005407307773
466,0.6782271978588208
467,0.6511385265034173
468,0.6659711078257153
469,0.6545154435034173
470,0.6424285801811191
471,0.6052450836976717
472,0.6272500462142245
473,0.5893387175696283
474,0.5677091724084792
475,0.4890700116027337
476,0.47115222079698843
477,0.5798543376689448
478,0.488979763057454
479,0.43815710576826145
480,0.4391855563179196
481,0.3755463955121743
482,0.323746736028727
483,0.2972910717064289
484,0.30172774054527973
485,0.3009999083841307
486,0.2859450753841307
487,0.26521724322298157
488,0.27051334622298157
489,0.2512411783841307
490,0.3219470765452797
491,0.3734027408675779
492,0.4922562969956215
493,0.5440789542848141
494,0.4845941343797522
495,0.6026002881523921
496,0.5918924749912429
497,0.5382533141854975
498,0.48487439637975216
499,0.463418732057454
500,0.45277097489630486
501,0.4420431427351558
502,0.43132531957400666
503,0.43132531957400666
504,0.45283103089630483
505,0.45283103089630483
506,0.43137536657400666
507,0.4099197022517086
508,0.3992118890905595
509,0.4206675534128577
510,0.4312952915740067
511,0.49566228454090133
512,0.3938830583135411
513,0.5440727085696283
514,0.710410694342268
515,0.6725941908257154
516,0.6659711078257153
517,0.6652432756645663
518,0.6424285801811191
519,0.5945172515365229
520,0.6057943818919265
521,0.5893387175696283
522,0.5677091724084792
523,0.4890700116027337
524,0.47115222079698843
525,0.5691265055077958
526,0.47825193089630486
527,0.4274292736071123
528,0.4391855563179196
529,0.3755463955121743
530,0.323746736028727
531,0.2972910717064289
532,0.30172774054527973
533,0.3009999083841307
534,0.2859450753841307
535,0.26521724322298157
536,0.27051334622298157
537,0.2512411783841307
538,0.3219470765452797
539,0.3734027408675779
540,0.4922562969956215
541,0.5440789542848141
542,0.4845941343797522
543,0.6026002881523921
544,0.5918924749912429
545,0.5382533141854975
546,0.48487439637975216
547,0.463418732057454
548,0.45277097489630486
549,0.4420431427351558
550,0.43132531957400666
551,0.43132531957400666
552,0.45283103089630483
553,0.45283103089630483
554,0.43137536657400666
555,0.4099197022517086
556,0.3992118890905595
557,0.4206675534128577
558,0.4312952915740067
559,0.49566228454090133
560,0.3938830583135411
561,0.5440727085696283
562,0.710410694342268
563,0.6725941908257154
564,0.6659711078257153
565,0.6652432756645663
566,0.6424285801811191
567,0.5945172515365229
568,0.6057943818919265
569,0.5893387175696283
570,0.5677091724084792
571,0.4890700116027337
572,0.47115222079698843
573,0.5691265055077958
574,0.47825193089630486
575,0.4274292736071123
576,0.4391855563179196
577,0.3755463955121743
578,0.323746736028727
579,0.2972910717064289
580,0.30172774054527973
581,0.3009999083841307
582,0.2859450753841307
583,0.26521724322298157
584,0.27051334622298157
585,0.2512411783841307
586,0.3219470765452797
587,0.3734027408675779
588,0.4922562969956215
589,0.5440789542848141
590,0.4845941343797522
591,0.6026002881523921
592,0.5918924749912429
593,0.5382533141854975
594,0.48487439637975216
595,0.463418732057454
596,0.45277097489630486
597,0.4420431427351558
598,0.43132531957400666
599,0.43132531957400666
600,0.45283103089630483
601,0.45283103089630483
602,0.43137536657400666
603,0.4099197022517086
604,0.3992118890905595
605,0.4206675534128577
606,0.4312952915740067
607,0.49566228454090133
608,0.3938830583135411
609,0.5440727085696283
610,0.710410694342268
611,0.6725941908257154
612,0.6659711078257153
613,0.6652432756645663
614,0.6424285801811191
615,0.5945172515365229
616,0.6057943818919265
617,0.5893387175696283
618,0.5677091724084792
619,0.4890700116027337
620,0.47115222079698843
621,0.5691265055077958
622,0.47825193089630486
623,0.4274292736071123
624,0.4391855563179196
625,0.3755463955121743
626,0.323746736028727
627,0.2972910717064289
628,0.30172774054527973
629,0.3009999083841307
630,0.2859450753841307
631,0.26521724322298157
632,0.27051334622298157
633,0.2512411783841307
634,0.3219470765452797
635,0.3734027408675779
636,0.4922562969956215
637,0.5440789542848141
638,0.4845941343797522
639,0.6026002881523921
640,0.5918924749912429
641,0.5382533141854975
642,0.48487439637975216
643,0.463418732057454
644,0.45277097489630486
645,0.4420431427351558
646,0.43132531957400666
647,0.43132531957400666
648,0.45283103089630483
649,0.45283103089630483
650,0.43137536657400666
651,0.4099197022517086
652,0.3992118890905595
653,0.4206675534128577
654,0.4312952915740067
655,0.49566228454090133
656,0.3938830583135411
657,0.5440727085696283
658,0.710410694342268
659,0.6725941908257154
660,0.6659711078257153
661,0.6652432756645663
662,0.6424285801811191
663,0.5945172515365229
664,0.6057943818919265
665,0.5893387175696283
666,0.5677091724084792
667,0.4890700116027337
668,0.47115222079698843
669,0.5691265055077958
670,0.47825193089630486
671,0.4274292736071123
672,0.4391855563179196
673,0.3755463955121743
674,0.323746736028727
675,0.2972910717064289
676,0.30172774054527973
677,0.3009999083841307
678,0.2859450753841307
679,0.26521724322298157
680,0.27051334622298157
681,0.2512411783841307
682,0.3219470765452797
683,0.3734027408675779
684,0.4922562969956215
685,0.5440789542848141
686,0.4845941343797522
687,0.6026002881523921
688,0.5918924749912429
689,0.5382533141854975
690,0.48487439637975216
691,0.463418732057454
692,0.45277097489630486
693,0.4420431427351558
694,0.43132531957400666
695,0.43132531957400666
696,0.45283103089630483
697,0.45283103089630483
698,0.43137536657400666
699,0.4099197022517086
700,0.3992118890905595
701,0.4206675534128577
702,0.4312952915740067
703,0.49566228454090133
704,0.3938830583135411
705,0.5440727085696283
706,0.710410694342268
707,0.6725941908257154
708,0.6659711078257153
709,0.6652432756645663
710,0.6424285801811191
711,0.5945172515365229
712,0.6057943818919265
713,0.5893387175696283
714,0.5677091724084792
715,0.4890700116027337
716,0.47115222079698843
717,0.5691265055077958
718,0.47825193089630486
719,0.4274292736071123
720,0.5035525492848142
721,0.4184577241567705
722,0.35593023251217426
723,0.318746736028727
724,0.3124555727064289
725,0.31172774054527974
726,0.2859450753841307
727,0.2759450753841307
728,0.2812411783841307
729,0.2512411783841307
730,0.3219470765452797
731,0.3626749087064289
732,0.44934496835102516
733,0.4689841291567705
734,0.34513231628481417
735,0.4202271414128577
736,0.47388632121860313
737,0.5275254820243485
738,0.5385135571854975
739,0.5385135571854975
740,0.5385936321854976
741,0.5385936321854976
742,0.5278758090243485
743,0.5278758090243485
744,0.5601093525077957
745,0.5601093525077957
746,0.5493815203466466
747,0.5064701917020503
748,0.4850345463797522
749,0.4957623785409013
750,0.49566228454090133
751,0.5278457810243485
752,0.38315522615239206
753,0.4904335477638828
754,0.6460437013753736
755,0.640410694342268
756,0.633787611342268
757,0.6545154435034173
758,0.653156412342268
759,0.5945172515365229
760,0.6057943818919265
761,0.5464273889250318
762,0.5247978437638828
763,0.4568865151192865
764,0.4389687243135411
765,0.5691265055077958
766,0.5104354273797522
767,0.48106843441285774
768,0.5250082136071123
769,0.4399133884790687
770,0.3773858968344724
771,0.34020240035102517
772,0.333911237028727
773,0.3224555727064289
774,0.29667290754527975
775,0.2759450753841307
776,0.2812411783841307
777,0.2512411783841307
778,0.3112192443841307
779,0.35194707654527974
780,0.4171614718675779
781,0.4153449683510252
782,0.25930965899562153
783,0.3344044841236651
784,0.39879149609055947
785,0.4953419855409013
786,0.5492413893466466
787,0.5921527179912429
788,0.6565997859581374
789,0.6780554502804355
790,0.7102489557638828
791,0.7209767879250318
792,0.7532103314084792
793,0.7532103314084792
794,0.7210268349250318
795,0.6566598419581374
796,0.6030407001523921
797,0.6030407001523921
798,0.6136684383135411
799,0.6243962704746903
800,0.4797057156027337
801,0.5548005407307773
802,0.6782271978588208
803,0.6511385265034173
804,0.6659711078257153
805,0.6545154435034173
806,0.6424285801811191
807,0.6052450836976717
808,0.6272500462142245
809,0.5893387175696283
810,0.5677091724084792
811,0.4890700116027337
812,0.47115222079698843
813,0.5798543376689448
814,0.488979763057454
815,0.43815710576826145
816,0.4391855563179196
817,0.3755463955121743
818,0.323746736028727
819,0.2972910717064289
820,0.30172774054527973
821,0.3009999083841307
822,0.2859450753841307
823,0.26521724322298157
824,0.27051334622298157
825,0.2512411783841307
826,0.3219470765452797
827,0.3734027408675779
828,0.4922562969956215
829,0.5440789542848141
830,0.4845941343797522
831,0.6026002881523921
832,0.5918924749912429
833,0.5382533141854975
834,0.48487439637975216
835,0.463418732057454
836,0.45277097489630486
837,0.4420431427351558
838,0.43132531957400666
839,0.43132531957400666
840,0.45283103089630483
841,0.45283103089630483
842,0.43137536657400666
843,0.4099197022517086
844,0.3992118890905595
845,0.4206675534128577
846,0.4312952915740067
847,0.49566228454090133
848,0.3938830583135411
849,0.5440727085696283
850,0.710410694342268
851,0.6725941908257154
852,0.6659711078257153
853,0.6652432756645663
854,0.6424285801811191
855,0.5945172515365229
856,0.6057943818919265
857,0.5893387175696283
858,0.5677091724084792
859,0.4890700116027337
860,0.47115222079698843
861,0.5691265055077958
862,0.47825193089630486
863,0.4274292736071123
864,0.4391855563179196
865,0.3755463955121743
866,0.323746736028727
867,0.2972910717064289
868,0.30172774054527973
869,0.3009999083841307
870,0.2859450753841307
871,0.26521724322298157
872,0.27051334622298157
873,0.2512411783841307
874,0.3219470765452797
875,0.3734027408675779
876,0.4922562969956215
877,0.5440789542848141
878,0.4845941343797522
879,0.6026002881523921
880,0.5918924749912429
881,0.5382533141854975
882,0.48487439637975216
883,0.463418732057454
884,0.45277097489630486
885,0.4420431427351558
886,0.43132531957400666
887,0.43132531957400666
888,0.45283103089630483
889,0.45283103089630483
890,0.43137536657400666
891,0.4099197022517086
892,0.3992118890905595
893,0.4206675534128577
894,0.4312952915740067
895,0.49566228454090133
896,0.3938830583135411
897,0.5440727085696283
898,0.710410694342268
899,0.6725941908257154
900,0.6659711078257153
901,0.6652432756645663
902,0.6424285801811191
903,0.5945172515365229
904,0.6057943818919265
905,0.5893387175696283
906,0.5677091724084792
907,0.4890700116027337
908,0.47115222079698843
909,0.5691265055077958
910,0.47825193089630486
911,0.4274292736071123
912,0.4391855563179196
913,0.3755463955121743
914,0.323746736028727
915,0.2972910717064289
916,0.30172774054527973
917,0.3009999083841307
918,0.2859450753841307
919,0.26521724322298157
920,0.27051334622298157
921,0.2512411783841307
922,0.3219470765452797
923,0.3734027408675779
924,0.4922562969956215
925,0.5440789542848141
926,0.4845941343797522
927,0.6026002881523921
928,0.5918924749912429
929,0.5382533141854975
930,0.48487439637975216
931,0.463418732057454
932,0.45277097489630486
933,0.4420431427351558
934,0.43132531957400666
935,0.43132531957400666
936,0.45283103089630483
937,0.45283103089630483
938,0.43137536657400666
939,0.4099197022517086
940,0.3992118890905595
941,0.4206675534128577
942,0.4312952915740067
943,0.49566228454090133
944,0.3938830583135411
945,0.5440727085696283
946,0.710410694342268
947,0.6725941908257154
948,0.6659711078257153
949,0.6652432756645663
950,0.6424285801811191
951,0.5945172515365229
952,0.6057943818919265
953,0.5893387175696283
954,0.5677091724084792
955,0.4890700116027337
956,0.47115222079698843
957,0.5691265055077958
958,0.47825193089630486
959,0.4274292736071123
960,0.4391855563179196
961,0.3755463955121743
962,0.323746736028727
963,0.2972910717064289
964,0.30172774054527973
965,0.3009999083841307
966,0.2859450753841307
967,0.26521724322298157
968,0.27051334622298157
969,0.2512411783841307
970,0.3219470765452797
971,0.3734027408675779
972,0.4922562969956215
973,0.5440789542848141
974,0.4845941343797522
975,0.6026002881523921
976,0.5918924749912429
977,0.5382533141854975
978,0.48487439637975216
979,0.463418732057454
980,0.45277097489630486
981,0.4420431427351558
982,0.43132531957400666
983,0.43132531957400666
984,0.45283103089630483
985,0.45283103089630483
986,0.43137536657400666
987,0.4099197022517086
988,0.3992118890905595
989,0.4206675534128577
990,0.4312952915740067
991,0.49566228454090133
992,0.3938830583135411
993,0.5440727085696283
994,0.710410694342268
995,0.6725941908257154
996,0.6659711078257153
997,0.6652432756645663
998,0.6424285801811191
999,0.5945172515365229
1000,0.6057943818919265
1001,0.5893387175696283
1002,0.5677091724084792
1003,0.4890700116027337
1004,0.47115222079698843
1005,0.5691265055077958
1006,0.47825193089630486
1007,0.4274292736071123
1008,0.4391855563179196
1009,0.3755463955121743
1010,0.323746736028727
1011,0.2972910717064289
1012,0.30172774054527973
1013,0.3009999083841307
1014,0.2859450753841307
1015,0.26521724322298157
1016,0.27051334622298157
1017,0.2512411783841307
1018,0.3219470765452797
1019,0.3734027408675779
1020,0.4922562969956215
1021,0.5440789542848141
1022,0.4845941343797522
1023,0.6026002881523921
1024,0.5918924749912429
1025,0.5382533141854975
1026,0.48487439637975216
1027,0.463418732057454
1028,0.45277097489630486
1029,0.4420431427351558
1030,0.43132531957400666
1031,0.43132531957400666
1032,0.45283103089630483
1033,0.45283103089630483
1034,0.43137536657400666
1035,0.4099197022517086
1036,0.3992118890905595
1037,0.4206675534128577
1038,0.4312952915740067
1039,0.49566228454090133
1040,0.3938830583135411
1041,0.5440727085696283
1042,0.710410694342268
1043,0.6725941908257154
1044,0.6659711078257153
1045,0.6652432756645663
1046,0.6424285801811191
1047,0.5945172515365229
1048,0.6057943818919265
1049,0.5893387175696283
1050,0.5677091724084792
1051,0.4890700116027337
1052,0.47115222079698843
1053,0.5691265055077958
1054,0.47825193089630486
1055,0.4274292736071123
1056,0.5035525492848142
1057,0.4184577241567705
1058,0.35593023251217426
1059,0.318746736028727
1060,0.3124555727064289
1061,0.31172774054527974
1062,0.2859450753841307
1063,0.2759450753841307
1064,0.2812411783841307
1065,0.2512411783841307
1066,0.3219470765452797
1067,0.3626749087064289
1068,0.44934496835102516
1069,0.4689841291567705
1070,0.34513231628481417
1071,0.4202271414128577
1072,0.47388632121860313
1073,0.5275254820243485
1074,0.5385135571854975
1075,0.5385135571854975
1076,0.5385936321854976
1077,0.5385936321854976
1078,0.5278758090243485
1079,0.5278758090243485
1080,0.5601093525077957
1081,0.5601093525077957
1082,0.5493815203466466
1083,0.5064701917020503
1084,0.4850345463797522
1085,0.4957623785409013
1086,0.49566228454090133
1087,0.5278457810243485
1088,0.38315522615239206
1089,0.4904335477638828
1090,0.6460437013753736
1091,0.640410694342268
1092,0.633787611342268
1093,0.6545154435034173
1094,0.653156412342268
1095,0.5945172515365229
1096,0.6057943818919265
1097,0.5464273889250318
1098,0.5247978437638828
1099,0.4568865151192865
1100,0.4389687243135411
1101,0.5691265055077958
1102,0.5104354273797522
1103,0.48106843441285774
1104,0.5250082136071123
1105,0.4399133884790687
1106,0.3773858968344724
1107,0.34020240035102517
1108,0.333911237028727
1109,0.3224555727064289
1110,0.29667290754527975
1111,0.2759450753841307
1112,0.2812411783841307
1113,0.2512411783841307
1114,0.3112192443841307
1115,0.35194707654527974
1116,0.4171614718675779
1117,0.4153449683510252
1118,0.25930965899562153
1119,0.3344044841236651
1120,0.39879149609055947
1121,0.4953419855409013
1122,0.5492413893466466
1123,0.5921527179912429
1124,0.6565997859581374
1125,0.6780554502804355
1126,0.7102489557638828
1127,0.7209767879250318
1128,0.7532103314084792
1129,0.7532103314084792
1130,0.7210268349250318
1131,0.6566598419581374
1132,0.6030407001523921
1133,0.6030407001523921
1134,0.6136684383135411
1135,0.6243962704746903
1136,0.4797057156027337
1137,0.5548005407307773
1138,0.6782271978588208
1139,0.6511385265034173
1140,0.6659711078257153
1141,0.6545154435034173
1142,0.6424285801811191
1143,0.6052450836976717
1144,0.6272500462142245
1145,0.5893387175696283
1146,0.5677091724084792
1147,0.4890700116027337
1148,0.47115222079698843
1149,0.5798543376689448
1150,0.488979763057454
1151,0.43815710576826145
1152,0.4391855563179196
1153,0.3755463955121743
1154,0.323746736028727
1155,0.2972910717064289
1156,0.30172774054527973
1157,0.3009999083841307
1158,0.2859450753841307
1159,0.26521724322298157
1160,0.27051334622298157
1161,0.2512411783841307
1162,0.3219470765452797
1163,0.3734027408675779
1164,0.4922562969956215
1165,0.5440789542848141
1166,0.4845941343797522
1167,0.6026002881523921
1168,0.5918924749912429
1169,0.5382533141854975
1170,0.48487439637975216
1171,0.463418732057454
1172,0.45277097489630486
1173,0.4420431427351558
1174,0.43132531957400666
1175,0.43132531957400666
1176,0.45283103089630483
1177,0.45283103089630483
1178,0.43137536657400666
1179,0.4099197022517086
1180,0.3992118890905595
1181,0.4206675534128577
1182,0.4312952915740067
1183,0.49566228454090133
1184,0.3938830583135411
1185,0.5440727085696283
1186,0.710410694342268
1187,0.6725941908257154
1188,0.6659711078257153
1189,0.6652432756645663
1190,0.6424285801811191
1191,0.5945172515365229
1192,0.6057943818919265
1193,0.5893387175696283
1194,0.5677091724084792
1195,0.4890700116027337
1196,0.47115222079698843
1197,0.5691265055077958
1198,0.47825193089630486
1199,0.4274292736071123
1200,0.4391855563179196
1201,0.3755463955121743
1202,0.323746736028727
1203,0.2972910717064289
1204,0.30172774054527973
1205,0.3009999083841307
1206,0.2859450753841307
1207,0.26521724322298157
1208,0.27051334622298157
1209,0.2512411783841307
1210,0.3219470765452797
1211,0.3734027408675779
1212,0.4922562969956215
1213,0.5440789542848141
1214,0.4845941343797522
1215,0.6026002881523921
1216,0.5918924749912429
1217,0.5382533141854975
1218,0.48487439637975216
1219,0.463418732057454
1220,0.45277097489630486
1221,0.4420431427351558
1222,0.43132531957400666
1223,0.43132531957400666
1224,0.45283103089630483
1225,0.45283103089630483
1226,0.43137536657400666
1227,0.4099197022517086
1228,0.3992118890905595
1229,0.4206675534128577
1230,0.4312952915740067
1231,0.49566228454090133
1232,0.3938830583135411
1233,0.5440727085696283
1234,0.710410694342268
1235,0.6725941908257154
1236,0.6659711078257153
1237,0.6652432756645663
1238,0.6424285801811191
1239,0.5945172515365229
1240,0.6057943818919265
1241,0.5893387175696283
1242,0.5677091724084792
1243,0.4890700116027337
1244,0.47115222079698843
1245,0.5691265055077958
1246,0.47825193089630486
1247,0.4274292736071123
1248,0.4391855563179196
1249,0.3755463955121743
1250,0.323746736028727
1251,0.2972910717064289
1252,0.30172774054527973
1253,0.3009999083841307
