,Power (kW)
774,1.7845088631632446
775,1.7845088631632446
776,1.8320957661809312
777,1.8796826691986177
778,1.903476120707461
779,2.070030281269364
780,2.3079647963577963
781,2.7838338265346616
782,3.378670114255743
783,4.259027820082944
784,5.520080750051636
785,6.852514034546859
786,8.375294931112828
787,9.017718121851596
788,9.184272282413499
789,9.279446088448871
790,9.327032991466558
791,9.374619894484246
792,9.25565263694003
793,8.922544315816223
794,8.494262188657045
795,8.422881834130514
796,8.422881834130514
797,8.375294931112828
798,8.232534222059769
799,8.042186609989022
800,7.80425209490059
801,7.399763419250254
802,6.424231907387681
803,4.972831365348242
804,3.925919498959138
805,3.5214308233088025
806,3.3310832112380564
807,3.1169421476584676
808,2.9503879870965646
809,2.736246923516975
810,2.522105859937386
811,2.3317582478666394
812,2.165204087304737
813,2.093823732778207
814,1.9748564752339905
815,1.8558892176897746
816,1.6655416056190282
817,1.8320957661809312
818,1.8558892176897746
819,1.808302314672088
820,1.808302314672088
821,1.7845088631632446
822,1.7845088631632446
823,1.7845088631632446
824,1.8320957661809312
825,1.8796826691986177
826,1.903476120707461
827,2.070030281269364
828,2.3079647963577963
829,2.7838338265346616
830,3.378670114255743
831,4.259027820082944
832,5.520080750051636
833,6.852514034546859
834,8.375294931112828
835,9.017718121851596
836,9.184272282413499
837,9.279446088448871
838,9.327032991466558
839,9.374619894484246
840,9.25565263694003
841,8.922544315816223
842,8.494262188657045
843,8.422881834130514
844,8.422881834130514
845,8.375294931112828
846,8.232534222059769
847,8.042186609989022
848,7.80425209490059
849,7.399763419250254
850,6.424231907387681
851,4.972831365348242
852,3.925919498959138
853,3.5214308233088025
854,3.3310832112380564
855,3.1169421476584676
856,2.9503879870965646
857,2.736246923516975
858,2.522105859937386
859,2.3317582478666394
860,2.165204087304737
861,2.093823732778207
862,1.9748564752339905
863,1.8558892176897746
864,1.6655416056190282
865,1.8320957661809312
866,1.8558892176897746
867,1.808302314672088
868,1.808302314672088
869,1.7845088631632446
870,1.7845088631632446
871,1.7845088631632446
872,1.8320957661809312
873,1.8796826691986177
874,1.903476120707461
875,2.070030281269364
876,2.3079647963577963
877,2.7838338265346616
878,3.378670114255743
879,4.259027820082944
880,5.520080750051636
881,6.852514034546859
882,8.375294931112828
883,9.017718121851596
884,9.184272282413499
885,9.279446088448871
886,9.327032991466558
887,9.374619894484246
888,9.25565263694003
889,8.922544315816223
890,8.494262188657045
891,8.422881834130514
892,8.422881834130514
893,8.375294931112828
894,8.232534222059769
895,8.042186609989022
896,7.80425209490059
897,7.399763419250254
898,6.424231907387681
899,4.972831365348242
900,3.925919498959138
901,3.5214308233088025
902,3.3310832112380564
903,3.1169421476584676
904,2.9503879870965646
905,2.736246923516975
906,2.522105859937386
907,2.3317582478666394
908,2.165204087304737
909,2.093823732778207
910,1.9748564752339905
911,1.8558892176897746
912,1.6893350571278716
913,1.8320957661809312
914,1.8558892176897746
915,1.808302314672088
916,1.7845088631632446
917,1.7845088631632446
918,1.7845088631632446
919,1.7607154116544013
920,1.808302314672088
921,1.808302314672088
922,1.808302314672088
923,1.8558892176897746
924,1.9510630237251474
925,2.070030281269364
926,2.3317582478666394
927,2.6886600204992885
928,3.259702856711527
929,4.068680208012197
930,5.424906944016263
931,6.019743231737345
932,6.162503940790405
933,6.210090843808091
934,6.233884295316935
935,6.186297392299248
936,5.734221813631226
937,5.377320040998577
938,4.972831365348242
939,4.7824837532774955
940,4.639723044224436
941,4.568342689697906
942,4.496962335171376
943,4.425581980644847
944,4.2828212715917875
945,4.092473659521041
946,3.7593653383972354
947,3.093148696149624
948,2.8552141810611915
949,2.736246923516975
950,2.6410731174816022
951,2.4983124084285424
952,2.4031386023931693
953,2.355551699375483
954,2.3079647963577963
955,2.2365844418312664
956,2.11761718428705
957,2.0462368297605207
958,1.9510630237251474
959,1.9510630237251474
960,1.736921960145558
961,1.8796826691986177
962,1.8796826691986177
963,1.808302314672088
964,1.7607154116544013
965,1.736921960145558
966,1.736921960145558
967,1.7131285086367147
968,1.7131285086367147
969,1.6893350571278716
970,1.6655416056190282
971,1.6893350571278716
972,1.7607154116544013
973,1.808302314672088
974,1.8796826691986177
975,1.9272695722163042
976,1.998649926742834
977,2.11761718428705
978,2.26037789334011
979,2.522105859937386
980,2.6886600204992885
981,2.760040375025818
982,2.831420729552348
983,2.831420729552348
984,2.7124534720081317
985,2.6886600204992885
986,2.5696927629550723
987,2.5696927629550723
988,2.5696927629550723
989,2.545899311446229
990,2.522105859937386
991,2.4745189569196993
992,2.522105859937386
993,2.4983124084285424
994,2.379345150884326
995,2.4745189569196993
996,2.522105859937386
997,2.545899311446229
998,2.522105859937386
999,2.379345150884326
1000,2.284171344848953
1001,2.2127909903224237
1002,2.1414106357958937
1003,2.070030281269364
1004,1.9510630237251474
1005,1.903476120707461
1006,1.808302314672088
1007,1.7131285086367147
1008,1.6655416056190282
1009,1.8320957661809312
1010,1.8558892176897746
1011,1.808302314672088
1012,1.808302314672088
1013,1.7845088631632446
1014,1.7845088631632446
1015,1.7845088631632446
1016,1.8320957661809312
1017,1.8796826691986177
1018,1.903476120707461
1019,2.070030281269364
1020,2.3079647963577963
1021,2.7838338265346616
1022,3.378670114255743
1023,4.259027820082944
1024,5.520080750051636
1025,6.852514034546859
1026,8.375294931112828
1027,9.017718121851596
1028,9.184272282413499
1029,9.279446088448871
1030,9.327032991466558
1031,9.374619894484246
1032,9.25565263694003
1033,8.922544315816223
1034,8.494262188657045
1035,8.422881834130514
1036,8.422881834130514
1037,8.375294931112828
1038,8.232534222059769
1039,8.042186609989022
1040,7.80425209490059
1041,7.399763419250254
1042,6.424231907387681
1043,4.972831365348242
1044,3.925919498959138
1045,3.5214308233088025
1046,3.3310832112380564
1047,3.1169421476584676
1048,2.9503879870965646
