Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
24/11/2018,6,57.88,57.88,-75.746
24/11/2018,7,63.35,63.35,36.8366
24/11/2018,8,45.5,45.5,-192.2583
24/11/2018,9,45.5,45.5,-194.4997
24/11/2018,10,45.5,45.5,-472.1943
24/11/2018,11,45.5,45.5,-584.5827
24/11/2018,12,45.5,45.5,-690.9827
24/11/2018,13,45.5,45.5,-268.2164
24/11/2018,14,45.5,45.5,-319.693
24/11/2018,15,49.5,49.5,-436.5417
24/11/2018,16,50.05,50.05,-430.8562
24/11/2018,17,47.5,47.5,-498.6848
24/11/2018,18,48.55,48.55,-182.5401
24/11/2018,19,50.06,50.06,-243.4853
24/11/2018,20,60,60,51.5096
24/11/2018,21,29.8,29.8,82.6071
24/11/2018,22,110,110,336.7485
24/11/2018,23,110,110,338.2352
24/11/2018,24,109,109,416.6246
24/11/2018,25,97,97,335.3208
24/11/2018,26,85,85,294.461
24/11/2018,27,79.75,79.75,56.4479
24/11/2018,28,79.75,79.75,53.0251
24/11/2018,29,79.75,79.75,188.6751
24/11/2018,30,50.3,50.3,-78.5578
24/11/2018,31,77.15,77.15,58.7769
24/11/2018,32,77.15,77.15,19.8331
24/11/2018,33,50.4,50.4,-8.8183
24/11/2018,34,90.5,90.5,259.3083
24/11/2018,35,90.5,90.5,235.4167
24/11/2018,36,90.5,90.5,188.125
24/11/2018,37,90.5,90.5,40.4635
24/11/2018,38,50.4,50.4,-115.0054
24/11/2018,39,50.4,50.4,-128.8457
24/11/2018,40,50.4,50.4,-182.0099
24/11/2018,41,73.9,73.9,60.9052
24/11/2018,42,75,75,22.4909
24/11/2018,43,76,76,316.0982
24/11/2018,44,76,76,492.5041
24/11/2018,45,71.95,71.95,107.0311
24/11/2018,46,50.45,50.45,-1.0499
24/11/2018,47,74,74,69.9634
24/11/2018,48,50.06,50.06,-59.7601
25/11/2018,1,50.06,50.06,-35.032
25/11/2018,2,74,74,248.375
25/11/2018,3,74,74,116.0396
25/11/2018,4,74,74,3.8
25/11/2018,5,74,74,29.8189
25/11/2018,6,50.05,50.05,-78.9375
25/11/2018,7,47.8,47.8,-343.5791
25/11/2018,8,46.1,46.1,-460.9765
25/11/2018,9,46.1,46.1,-476.4947
25/11/2018,10,43,43,-622.5427
25/11/2018,11,43,43,-380.0902
25/11/2018,12,46.1,46.1,-192.7698
25/11/2018,13,50.05,50.05,-.9033
25/11/2018,14,47.8,47.8,-182.8386
25/11/2018,15,48.65,48.65,-117.7645
25/11/2018,16,48.5,48.5,-402.1059
25/11/2018,17,48.65,48.65,-408.48
25/11/2018,18,50.05,50.05,-166.561
25/11/2018,19,48.65,48.65,-331.6787
25/11/2018,20,48.65,48.65,-270.1916
25/11/2018,21,48.5,48.5,-217.3618
25/11/2018,22,72,72,73.5558
25/11/2018,23,78,78,60.5583
25/11/2018,24,87,87,126.7488
25/11/2018,25,87,87,109.5155
25/11/2018,26,78.45,78.45,1.0899
25/11/2018,27,50.2,50.2,-129.4527
25/11/2018,28,50.07,50.07,-285.9708
25/11/2018,29,50.07,50.07,-258.7996
25/11/2018,30,49.36,49.36,-270.0771
25/11/2018,31,49.36,49.36,-412.4156
25/11/2018,32,49.38,49.38,-271.1061
25/11/2018,33,85.95,85.95,110.4859
25/11/2018,34,97,97,602.9666
25/11/2018,35,100,100,796.5608
25/11/2018,36,85.95,85.95,474.937
25/11/2018,37,85.95,85.95,245.0167
25/11/2018,38,85,85,38.6087
25/11/2018,39,85.95,85.95,208.8169
25/11/2018,40,85,85,197.6619
25/11/2018,41,95,95,238.3027
25/11/2018,42,76.9,76.9,17.9733
25/11/2018,43,75.4,75.4,132.671
25/11/2018,44,50.05,50.05,-166.6733
25/11/2018,45,49.38,49.38,-359.9161
25/11/2018,46,49,49,-497.5272
25/11/2018,47,6.75,6.75,-461.1296
25/11/2018,48,45.75,45.75,-455.7597
26/11/2018,1,48,48,-385.0014
26/11/2018,2,48.65,48.65,-267.5487
26/11/2018,3,48.1,48.1,-173.5346
26/11/2018,4,48.13,48.13,-258.0427
26/11/2018,5,48.13,48.13,-268.692
26/11/2018,6,48.13,48.13,-219.5042
26/11/2018,7,50.05,50.05,-119.2667
26/11/2018,8,48.13,48.13,-244.0898
26/11/2018,9,50.05,50.05,-104.2697
26/11/2018,10,50.05,50.05,-172.7751
26/11/2018,11,89.75,89.75,395.8085
26/11/2018,12,57,57,-8.0648
26/11/2018,13,78.33,78.33,303.3574
26/11/2018,14,50.05,50.05,-122.1844
26/11/2018,15,85,85,379.2053
26/11/2018,16,85,85,388.176
26/11/2018,17,89.88,89.88,270.9667
26/11/2018,18,110,110,441.6074
26/11/2018,19,111,111,906.8214
26/11/2018,20,111,111,757.1584
26/11/2018,21,89.88,89.88,348.724
26/11/2018,22,29.8,29.8,294.9667
26/11/2018,23,29.8,29.8,253.7484
26/11/2018,24,89.93,89.93,196.7351
26/11/2018,25,99.5,99.5,335.0661
26/11/2018,26,89.93,89.93,275.2995
26/11/2018,27,85.3,85.3,202.3501
26/11/2018,28,84.9,84.9,120.7729
26/11/2018,29,84.9,84.9,119.949
26/11/2018,30,85.3,85.3,274.06
26/11/2018,31,84.9,84.9,108.997
26/11/2018,32,105,105,272.7083
26/11/2018,33,134.9,134.9,45.8419
26/11/2018,34,54,54,-96.4371
26/11/2018,35,191.37,191.37,371.5499
26/11/2018,36,191.37,191.37,234.6012
26/11/2018,37,54.25,54.25,-13.9439
26/11/2018,38,143.89,143.89,120.651
26/11/2018,39,86.99,86.99,401.9272
26/11/2018,40,84,84,324.3718
26/11/2018,41,67.06,67.06,50.8258
26/11/2018,42,49.89,49.89,-282.4348
26/11/2018,43,48.7,48.7,-243.0242
26/11/2018,44,47.95,47.95,-614.3608
26/11/2018,45,47.95,47.95,-939.4233
26/11/2018,46,45,45,-755.7267
26/11/2018,47,49.38,49.38,-275.3151
26/11/2018,48,50.05,50.05,-50.1904
27/11/2018,1,48.6,48.6,-226.0358
27/11/2018,2,48.6,48.6,-302.5897
27/11/2018,3,49.5,49.5,-105.5452
27/11/2018,4,48.6,48.6,-203.122
27/11/2018,5,49.9,49.9,-158.4167
27/11/2018,6,44.25,44.25,-220.5751
27/11/2018,7,28.5,28.5,-522.7805
27/11/2018,8,28.5,28.5,-693.5416
27/11/2018,9,28.5,28.5,-550.3829
27/11/2018,10,40.05,40.05,-785.8959
27/11/2018,11,48.1,48.1,-438.0614
27/11/2018,12,47.9,47.9,-761.0764
27/11/2018,13,50.05,50.05,-258.3987
27/11/2018,14,50.05,50.05,-342.1537
27/11/2018,15,51.2,51.2,-453.6141
27/11/2018,16,50.05,50.05,-757.999
27/11/2018,17,49.9,49.9,-1010.9226
27/11/2018,18,49.01,49.01,-1124.4657
27/11/2018,19,49.99,49.99,-697.9053
27/11/2018,20,48.96,48.96,-612.8391
27/11/2018,21,49.4,49.4,-492.5026
27/11/2018,22,50.05,50.05,-295.2494
27/11/2018,23,50.05,50.05,-235.7673
27/11/2018,24,48.97,48.97,-371.4595
27/11/2018,25,48.99,48.99,-204.695
27/11/2018,26,49,49,-48.1608
27/11/2018,27,51.29,51.29,25.0317
27/11/2018,28,58,58,79.3443
27/11/2018,29,74,74,322.0406
27/11/2018,30,78.71,78.71,481.0197
27/11/2018,31,48.99,48.99,-439.2231
27/11/2018,32,49,49,-330.4984
27/11/2018,33,58,58,44.3963
27/11/2018,34,49,49,-270.0079
27/11/2018,35,48.9,48.9,-920.725
27/11/2018,36,48.95,48.95,-884.529
27/11/2018,37,48.97,48.97,-611.3643
27/11/2018,38,49,49,-152.2242
27/11/2018,39,28.5,28.5,-428.9682
27/11/2018,40,77,77,23.618
27/11/2018,41,77,77,158.1033
27/11/2018,42,78,78,413.7545
27/11/2018,43,78.5,78.5,699.8061
27/11/2018,44,77,77,276.7439
27/11/2018,45,77,77,525.8292
27/11/2018,46,74.5,74.5,471.114
27/11/2018,47,73.95,73.95,169.0499
27/11/2018,48,74.5,74.5,433.7137
28/11/2018,1,74.98,74.98,591.6011
28/11/2018,2,74.99,74.99,983.8817
28/11/2018,3,74.99,74.99,834.7953
28/11/2018,4,74.98,74.98,601.3504
28/11/2018,5,74.97,74.97,551.4876
28/11/2018,6,73.95,73.95,217.4711
28/11/2018,7,73.95,73.95,234.1917
28/11/2018,8,73.5,73.5,49.2495
28/11/2018,9,73.95,73.95,234.5584
28/11/2018,10,48.15,48.15,-36.5667
28/11/2018,11,56.18,56.18,230.9581
28/11/2018,12,48.98,48.98,-94.2839
28/11/2018,13,67,67,137.1287
28/11/2018,14,49,49,-69.5562
28/11/2018,15,64.97005,64.97005,70.8206
28/11/2018,16,67,67,142.4087
28/11/2018,17,68.14,68.14,366.0916
28/11/2018,18,68.14,68.14,233.659
28/11/2018,19,66.5,66.5,492.2696
28/11/2018,20,78,78,635.845
28/11/2018,21,80,80,813.4139
28/11/2018,22,78,78,784.2664
28/11/2018,23,78,78,775.9208
28/11/2018,24,78,78,679.1414
28/11/2018,25,78,78,699.0574
28/11/2018,26,78,78,723.0027
28/11/2018,27,78,78,849.0778
28/11/2018,28,65.37003,65.37003,728.6148
28/11/2018,29,65.37005,65.37005,695.8794
28/11/2018,30,64.98998,64.98998,433.9376
28/11/2018,31,60.69,60.69,43.9118
28/11/2018,32,65.21003,65.21003,517.1093
28/11/2018,33,79.5,79.5,14.9048
28/11/2018,34,88.95,88.95,559.9086
28/11/2018,35,88.95,88.95,359.0871
28/11/2018,36,50,50,-325.2777
28/11/2018,37,50.3,50.3,-197.1656
28/11/2018,38,50.3,50.3,-136.7535
28/11/2018,39,80,80,457.2637
28/11/2018,40,76.95,76.95,324.8448
28/11/2018,41,49.75,49.75,-158.3731
28/11/2018,42,48,48,-315.8951
28/11/2018,43,49.25,49.25,-69.8891
28/11/2018,44,46,46,-447.3932
28/11/2018,45,47.96,47.96,-248.9257
28/11/2018,46,45,45,-454.0748
28/11/2018,47,15,15,-594.6492
28/11/2018,48,18,18,-416.4935
29/11/2018,1,20,20,-483.5146
29/11/2018,2,40.25,40.25,-58.6136
29/11/2018,3,40.25,40.25,-73.7131
29/11/2018,4,39.37,39.37,-119.072
29/11/2018,5,39.37,39.37,-119.4669
29/11/2018,6,39.37,39.37,-219.1942
29/11/2018,7,71.95,71.95,24.8619
29/11/2018,8,32.61,32.61,-171.6487
29/11/2018,9,20,20,-230.9165
29/11/2018,10,18,18,-371.1744
29/11/2018,11,0,0,-664.692
29/11/2018,12,18,18,-390.3728
29/11/2018,13,79,79,450.7769
29/11/2018,14,66.95,66.95,117.5445
29/11/2018,15,75,75,163.1367
29/11/2018,16,79,79,269.4778
29/11/2018,17,94,94,461.6694
29/11/2018,18,94,94,374.9665
29/11/2018,19,95,95,424.2467
29/11/2018,20,85,85,357.8735
29/11/2018,21,85,85,240.5761
29/11/2018,22,77,77,67.749
29/11/2018,23,74.28077,74.28077,121.3494
29/11/2018,24,77,77,170.0734
29/11/2018,25,76.36662,76.36662,110.9589
29/11/2018,26,77.05396,77.05396,129.9354
29/11/2018,27,77,77,341.3015
29/11/2018,28,50.11,50.11,-95.2958
29/11/2018,29,49.4,49.4,-482.8612
29/11/2018,30,49,49,-693.2297
29/11/2018,31,49,49,-578.3322
29/11/2018,32,50.1,50.1,-131.8628
29/11/2018,33,50.11,50.11,-133.2875
29/11/2018,34,89,89,331.7478
29/11/2018,35,89,89,134.9216
29/11/2018,36,88.9,88.9,308.348
29/11/2018,37,69.14,69.14,140.7595
29/11/2018,38,67.98,67.98,91.8007
29/11/2018,39,51,51,-47.2762
29/11/2018,40,67.36,67.36,44.6655
29/11/2018,41,74.75,74.75,130.7637
29/11/2018,42,74.5,74.5,82.906
29/11/2018,43,74.75,74.75,224.1443
29/11/2018,44,74.25,74.25,151.4773
29/11/2018,45,49.11,49.11,-27.571
29/11/2018,46,42,42,-236.9985
29/11/2018,47,39,39,-375.6134
29/11/2018,48,-50,-50,-520.9912
30/11/2018,1,-5,-5,-531.593
30/11/2018,2,42.55,42.55,-389.0451
30/11/2018,3,35.11,35.11,-275.5328
30/11/2018,4,37.26,37.26,-567.9966
30/11/2018,5,35.87,35.87,-437.3727
30/11/2018,6,0,0,-507.0798
30/11/2018,7,35.23,35.23,-414.7951
30/11/2018,8,34.88,34.88,-531.2108
30/11/2018,9,33.15,33.15,-366.733
30/11/2018,10,32.63,32.63,-269.9521
30/11/2018,11,45,45,-507.6079
30/11/2018,12,44.43,44.43,-163.262
30/11/2018,13,74.25,74.25,326.2015
30/11/2018,14,74.25,74.25,216.8484
30/11/2018,15,60.22,60.22,-19.6426
30/11/2018,16,66.25,66.25,133.12
30/11/2018,17,66.25,66.25,236.8992
30/11/2018,18,65.94,65.94,32.1255
30/11/2018,19,48.75,48.75,-142.951
30/11/2018,20,45,45,-511.5512
30/11/2018,21,48.65,48.65,-645.5102
30/11/2018,22,48.67,48.67,-531.1545
30/11/2018,23,45,45,-566.6288
30/11/2018,24,48.64,48.64,-704.8479
30/11/2018,25,48.64,48.64,-545.0435
30/11/2018,26,48.67,48.67,-519.6951
30/11/2018,27,48.8,48.8,-314.6234
30/11/2018,28,49,49,-156.6282
30/11/2018,29,62.6,62.6,5.925
30/11/2018,30,62.6,62.6,8.0301
30/11/2018,31,49,49,-595.6023
30/11/2018,32,49.05,49.05,-265.2366
30/11/2018,33,49,49,-391.9605
30/11/2018,34,82.82,82.82,17.1863
30/11/2018,35,90,90,207.7226
30/11/2018,36,51,51,-14.7172
30/11/2018,37,49.2,49.2,-53.9676
30/11/2018,38,49.1,49.1,-168.3298
30/11/2018,39,49.2,49.2,-239.5579
30/11/2018,40,49.05,49.05,-524.364
30/11/2018,41,48.6,48.6,-320.5554
30/11/2018,42,49.2,49.2,-92.031
30/11/2018,43,77.5,77.5,348.694
30/11/2018,44,77.5,77.5,200.6561
30/11/2018,45,78,78,516.1084
30/11/2018,46,80,80,621.5258
30/11/2018,47,78,78,548.0623
30/11/2018,48,77.5,77.5,500.8976
01/12/2018,1,74.25,74.25,236.4538
01/12/2018,2,74,74,324.0488
01/12/2018,3,73.99,73.99,35.3832
01/12/2018,4,48.6,48.6,-217.7685
01/12/2018,5,48.6,48.6,-199.1853
01/12/2018,6,49.06,49.06,-43.4354
01/12/2018,7,74.95,74.95,180.6308
01/12/2018,8,74,74,165.4907
01/12/2018,9,48.85,48.85,-78.9188
01/12/2018,10,45.2,45.2,-260.8665
01/12/2018,11,49,49,-107.9788
01/12/2018,12,49,49,-165.7752
01/12/2018,13,49,49,-48.0264
01/12/2018,14,75,75,343.6688
01/12/2018,15,49,49,-160.6965
01/12/2018,16,49,49,-42.0147
01/12/2018,17,79,79,72.6775
01/12/2018,18,77.25,77.25,110.1509
01/12/2018,19,77.25,77.25,91.4608
01/12/2018,20,49.7,49.7,-11.7751
01/12/2018,21,49.7,49.7,-51.7182
01/12/2018,22,49.62,49.62,-75.5277
01/12/2018,23,49.63,49.63,-106.6082
01/12/2018,24,49.63,49.63,-167.6332
01/12/2018,25,77.25,77.25,66.6541
01/12/2018,26,77.25,77.25,11.7207
01/12/2018,27,49.2,49.2,-167.255
01/12/2018,28,49.15,49.15,-358.3456
01/12/2018,29,49.15,49.15,-304.5136
01/12/2018,30,49.15,49.15,-509.0691
01/12/2018,31,49.15,49.15,-745.7732
01/12/2018,32,49.2,49.2,-637.7642
01/12/2018,33,82,82,114.0724
01/12/2018,34,106,106,456.9789
01/12/2018,35,106,106,387.6617
01/12/2018,36,139,139,557.7795
01/12/2018,37,106,106,297.5074
01/12/2018,38,97,97,33.8874
01/12/2018,39,50.05,50.05,-68.3085
01/12/2018,40,48.65118,48.65118,-344.1012
01/12/2018,41,48.55,48.55,-473.8838
01/12/2018,42,48.55,48.55,-312.0854
01/12/2018,43,50.1,50.1,-94.2248
01/12/2018,44,48.68,48.68,-428.4441
01/12/2018,45,49.15,49.15,-663.2658
01/12/2018,46,48.25,48.25,-662.6206
01/12/2018,47,47.8,47.8,-620.1407
01/12/2018,48,49.15,49.15,-449.4757
02/12/2018,1,49.65,49.65,-167.5114
02/12/2018,2,76,76,133.7899
02/12/2018,3,75,75,132.6102
02/12/2018,4,49.15,49.15,-62.115
02/12/2018,5,49.15,49.15,-102.5405
02/12/2018,6,48.9,48.9,-256.3977
02/12/2018,7,49.15,49.15,-47.916
02/12/2018,8,73.30358,73.30358,35.2143
02/12/2018,9,49.15,49.15,-43.9293
02/12/2018,10,49.63,49.63,-19.617
02/12/2018,11,73,73,135.4462
02/12/2018,12,74,74,299.1361
02/12/2018,13,75,75,515.1542
02/12/2018,14,74,74,332.4714
02/12/2018,15,67.76741,67.76741,143.6792
02/12/2018,16,49.2,49.2,-167.9468
02/12/2018,17,75,75,163.0559
02/12/2018,18,84.75,84.75,390.1899
02/12/2018,19,79,79,100.8588
02/12/2018,20,82,82,249.1383
02/12/2018,21,82,82,194.8419
02/12/2018,22,49.5,49.5,-232.042
02/12/2018,23,50.1,50.1,-97.5399
02/12/2018,24,50.2,50.2,-91.2305
02/12/2018,25,79,79,99.2954
02/12/2018,26,82,82,170.1666
02/12/2018,27,82,82,248.0857
02/12/2018,28,79,79,84.3191
02/12/2018,29,79,79,22.69
02/12/2018,30,82,82,147.8252
02/12/2018,31,82.5,82.5,250.7346
02/12/2018,32,79,79,117.3596
02/12/2018,33,99,99,510.8076
02/12/2018,34,90,90,371.5421
02/12/2018,35,99,99,365.0089
02/12/2018,36,89.25,89.25,133.0661
02/12/2018,37,50.02,50.02,-205.1135
02/12/2018,38,50.02,50.02,-205.8513
02/12/2018,39,50.1,50.1,-191.8798
02/12/2018,40,50.1,50.1,-194.6503
02/12/2018,41,49.5,49.5,-412.3698
02/12/2018,42,48.05,48.05,-640.4264
02/12/2018,43,48.02,48.02,-688.9618
02/12/2018,44,48.06,48.06,-525.7926
02/12/2018,45,48.06,48.06,-224.4191
02/12/2018,46,74,74,10.4897
02/12/2018,47,30.56,30.56,-498.9236
02/12/2018,48,0,0,-826.0472
03/12/2018,1,10,10,-813.0998
03/12/2018,2,10,10,-715.9871
03/12/2018,3,20,20,-507.776
03/12/2018,4,20,20,-563.7395
03/12/2018,5,20,20,-423.1125
03/12/2018,6,20,20,-422.7457
03/12/2018,7,18,18,-669.6611
03/12/2018,8,18,18,-800.075
03/12/2018,9,23.1,23.1,-432.0268
03/12/2018,10,73.9,73.9,10.8394
03/12/2018,11,72.9,72.9,71.128
03/12/2018,12,74,74,171.2141
03/12/2018,13,76,76,309.6193
03/12/2018,14,49,49,-178.8249
03/12/2018,15,49.65,49.65,-146.3961
03/12/2018,16,63.15003,63.15003,82.9345
03/12/2018,17,49.65,49.65,-270.0434
03/12/2018,18,50.1,50.1,-230.3715
03/12/2018,19,79,79,12.1542
03/12/2018,20,89.70079,89.70079,169.8332
03/12/2018,21,50.3,50.3,-18.0805
03/12/2018,22,50.1,50.1,-206.8333
03/12/2018,23,50.1,50.1,-269.3542
03/12/2018,24,50.2,50.2,-262.7457
03/12/2018,25,50.2,50.2,-284.8329
03/12/2018,26,50.1,50.1,-415.975
03/12/2018,27,49.92,49.92,-480.8728
03/12/2018,28,49,49,-858.7499
03/12/2018,29,49.91,49.91,-772.1713
03/12/2018,30,50.05,50.05,-507.083
03/12/2018,31,49.93,49.93,-513.5578
03/12/2018,32,50.1,50.1,-420.498
03/12/2018,33,50.73,50.73,-14.2893
03/12/2018,34,102.5,102.5,307.1821
03/12/2018,35,102.5,102.5,340.7381
03/12/2018,36,102.5,102.5,436.3965
03/12/2018,37,140,140,819.4353
03/12/2018,38,140,140,813.8666
03/12/2018,39,139,139,579.0692
03/12/2018,40,96,96,310.7904
03/12/2018,41,139,139,378.1017
03/12/2018,42,89,89,50.915
03/12/2018,43,50.98,50.98,-2.6808
03/12/2018,44,50.72,50.72,-164.1298
03/12/2018,45,49.8,49.8,-199.1183
03/12/2018,46,51,51,-8.957
03/12/2018,47,85,85,305.4872
03/12/2018,48,83.45,83.45,80.1966
04/12/2018,1,49.65,49.65,-337.45
04/12/2018,2,10,10,-382.0829
04/12/2018,3,10,10,-454.3061
04/12/2018,4,49.65,49.65,-390.2902
04/12/2018,5,49.5,49.5,-253.7938
04/12/2018,6,49.65,49.65,-225.4456
04/12/2018,7,50.5,50.5,-119.1027
04/12/2018,8,50.5,50.5,-135.2465
04/12/2018,9,69.52,69.52,70.3547
04/12/2018,10,73.5,73.5,166.8545
04/12/2018,11,75,75,54.435
04/12/2018,12,50.2,50.2,-104.575
04/12/2018,13,78,78,31.1553
04/12/2018,14,49.8,49.8,-255.215
04/12/2018,15,50.5,50.5,-60.9747
04/12/2018,16,100,100,91.1386
04/12/2018,17,94.25,94.25,55.5021
04/12/2018,18,50.73,50.73,-122.2136
04/12/2018,19,51.2,51.2,-39.5649
04/12/2018,20,50.5,50.5,-242.7833
04/12/2018,21,50.71,50.71,-232.1048
04/12/2018,22,50.71,50.71,-446.1784
04/12/2018,23,50.71,50.71,-516.1792
04/12/2018,24,50.73,50.73,-324.8053
04/12/2018,25,52,52,-76.0013
04/12/2018,26,81.5,81.5,38.6061
04/12/2018,27,83.5,83.5,125.2589
04/12/2018,28,100,100,122.3249
04/12/2018,29,81.5,81.5,25.4541
04/12/2018,30,52.6,52.6,-48.6212
04/12/2018,31,51.31,51.31,-455.7742
04/12/2018,32,55,55,-8.9506
04/12/2018,33,54,54,-39.3004
04/12/2018,34,53,53,-293.9028
04/12/2018,35,54,54,-145.1687
04/12/2018,36,54,54,-284.5895
04/12/2018,37,54,54,-362.2364
04/12/2018,38,54,54,-133.0412
04/12/2018,39,108,108,104.3768
04/12/2018,40,100,100,31.4778
04/12/2018,41,58,58,8.6107
04/12/2018,42,52,52,-240.5513
04/12/2018,43,52,52,-181.4723
04/12/2018,44,51.5,51.5,-557.9839
04/12/2018,45,49.8,49.8,-732.1461
04/12/2018,46,50.52,50.52,-279.1938
04/12/2018,47,85,85,240.0159
04/12/2018,48,77,77,232.9573
05/12/2018,1,76,76,269.5168
05/12/2018,2,76,76,207.7056
05/12/2018,3,76,76,101.6242
05/12/2018,4,7,7,-200.9504
05/12/2018,5,46.8,46.8,-84.3166
05/12/2018,6,46.8,46.8,-95.3332
05/12/2018,7,72.5,72.5,166.3147
05/12/2018,8,70,70,21.0219
05/12/2018,9,71.5,71.5,68.2364
05/12/2018,10,16,16,-230.2851
05/12/2018,11,16,16,-478.2918
05/12/2018,12,31.08,31.08,-684.3174
05/12/2018,13,50.5,50.5,-219.8541
05/12/2018,14,50.5,50.5,-339.4836
05/12/2018,15,50.5,50.5,-418.1549
05/12/2018,16,51.53,51.53,-230.3651
05/12/2018,17,52,52,-186.8386
05/12/2018,18,52,52,-122.0744
05/12/2018,19,85,85,157.085
05/12/2018,20,85,85,232.3166
05/12/2018,21,84,84,77.4334
05/12/2018,22,52.6,52.6,-16.4548
05/12/2018,23,51.52,51.52,-449.018
05/12/2018,24,51.55,51.55,-324.4999
05/12/2018,25,52,52,-173.4465
05/12/2018,26,97,97,62.578
05/12/2018,27,100,100,129.925
05/12/2018,28,98,98,149.1037
05/12/2018,29,139,139,306.0869
05/12/2018,30,120.93,120.93,218.0293
05/12/2018,31,69.79,69.79,393.5369
05/12/2018,32,98,98,733.2497
05/12/2018,33,100.5,100.5,108.5197
05/12/2018,34,100,100,54.3172
05/12/2018,35,100.5,100.5,183.3008
05/12/2018,36,100.5,100.5,99.0415
05/12/2018,37,100.5,100.5,106.0811
05/12/2018,38,52.5,52.5,-104.416
05/12/2018,39,52.07,52.07,-246.6439
05/12/2018,40,52.05,52.05,-294.3414
05/12/2018,41,52,52,-580.7082
05/12/2018,42,51.6,51.6,-582.724
05/12/2018,43,52.07,52.07,-282.8356
05/12/2018,44,51.57,51.57,-236.8919
05/12/2018,45,82.5,82.5,91.7135
05/12/2018,46,82.5,82.5,355.5117
05/12/2018,47,85,85,577.6772
05/12/2018,48,85,85,763.9581
06/12/2018,1,75,75,257.3
06/12/2018,2,72.5,72.5,215.3485
06/12/2018,3,80,80,459.7933
06/12/2018,4,76,76,232.6084
06/12/2018,5,76,76,54.989
06/12/2018,6,49.7,49.7,-158.675
06/12/2018,7,49.7,49.7,-206.7065
06/12/2018,8,50.6,50.6,-13.0699
06/12/2018,9,76,76,191.6051
06/12/2018,10,46.8,46.8,-131.4879
06/12/2018,11,46.8,46.8,-157.2633
06/12/2018,12,48.1,48.1,-189.7154
06/12/2018,13,50.5,50.5,-181.8836
06/12/2018,14,50.5,50.5,-412.9925
06/12/2018,15,46.8,46.8,-1003.6276
06/12/2018,16,49.05,49.05,-957.6105
06/12/2018,17,50.5,50.5,-576.6606
06/12/2018,18,50,50,-885.6227
06/12/2018,19,50,50,-733.7008
06/12/2018,20,49.7,49.7,-630.5585
06/12/2018,21,50,50,-288.2913
06/12/2018,22,50,50,-453.8178
06/12/2018,23,50.75,50.75,-277.7283
06/12/2018,24,50.75,50.75,-314.4021
06/12/2018,25,50,50,-543.8251
06/12/2018,26,50,50,-482.1744
06/12/2018,27,50.75,50.75,-277.3399
06/12/2018,28,50,50,-353.6459
06/12/2018,29,50,50,-500.7123
06/12/2018,30,49,49,-513.5339
06/12/2018,31,48,48,-874.7254
06/12/2018,32,49.05,49.05,-342.8013
06/12/2018,33,53,53,-23.86
06/12/2018,34,50.9,50.9,-270.6654
06/12/2018,35,49.05,49.05,-455.1562
06/12/2018,36,50.85,50.85,-315.9664
06/12/2018,37,51,51,-184.1358
06/12/2018,38,50.9,50.9,-202.3115
06/12/2018,39,52.6,52.6,-49.8742
06/12/2018,40,51.02,51.02,-92.1619
06/12/2018,41,51.02,51.02,-105.564
06/12/2018,42,93.5,93.5,281.7854
06/12/2018,43,93.5,93.5,715.0868
06/12/2018,44,78,78,406.2519
06/12/2018,45,50.8,50.8,-135.8524
06/12/2018,46,70.5,70.5,52.0589
06/12/2018,47,72.5,72.5,668.8895
06/12/2018,48,70.5,70.5,120.4756
07/12/2018,1,70.5,70.5,102.3362
07/12/2018,2,70.5,70.5,55.2125
07/12/2018,3,46.82787,46.82787,-77.7894
07/12/2018,4,29.6,29.6,-431.4917
07/12/2018,5,20,20,-590.8303
07/12/2018,6,0,0,-744.7575
07/12/2018,7,-63.75,-63.75,-782.114
07/12/2018,8,-64.66,-64.66,-1043.0206
07/12/2018,9,-64,-64,-520.2974
07/12/2018,10,-20,-20,-407.1194
07/12/2018,11,20,20,-227.0104
07/12/2018,12,44,44,-65.5507
07/12/2018,13,37.86,37.86,-64.5946
07/12/2018,14,72.5,72.5,422.5239
07/12/2018,15,48.1,48.1,-14.2503
07/12/2018,16,78,78,30.8632
07/12/2018,17,78.5,78.5,79.7165
07/12/2018,18,77.5,77.5,265.7193
07/12/2018,19,78.5,78.5,475.615
07/12/2018,20,78,78,403.0067
07/12/2018,21,77.5,77.5,439.3606
07/12/2018,22,77.5,77.5,235.8972
07/12/2018,23,49.12,49.12,-3.5618
07/12/2018,24,46.1,46.1,-258.2385
07/12/2018,25,46.1,46.1,-370.4668
07/12/2018,26,46.6,46.6,-372.992
07/12/2018,27,43.15,43.15,-494.6143
07/12/2018,28,46,46,-721.3812
07/12/2018,29,46.5,46.5,-663.5937
07/12/2018,30,46.5,46.5,-622.881
07/12/2018,31,46.5,46.5,-519.0811
07/12/2018,32,48.1,48.1,-402.2115
07/12/2018,33,48.65,48.65,-75.1577
07/12/2018,34,82,82,256.584
07/12/2018,35,82,82,183.2428
07/12/2018,36,52.6,52.6,-31.1865
07/12/2018,37,82,82,20.4374
07/12/2018,38,48.25,48.25,-257.0843
07/12/2018,39,76.5,76.5,54.5823
07/12/2018,40,76.25,76.25,24.8054
07/12/2018,41,78.45,78.45,102.7634
07/12/2018,42,48.55,48.55,-74.475
